Time,Total Demand,Total Supply,Global Productivity,Firm1_1_capital,Firm1_2_capital,Firm1_1_productivity,Firm1_2_productivity,Firm1_1_price,Firm1_2_price,Firm1_1_inventory,Firm1_2_inventory,Firm1_1_workers,Firm1_2_workers,Firm1_1_RD_investment,Firm1_2_RD_investment,Firm1_1_demand,Firm1_2_demand,Firm1_1_production,Firm1_2_production,Firm1_1_wage_offers,Firm1_2_wage_offers,Firm2_1_capital,Firm2_2_capital,Firm2_3_capital,Firm2_4_capital,Firm2_5_capital,Firm2_1_productivity,Firm2_2_productivity,Firm2_3_productivity,Firm2_4_productivity,Firm2_5_productivity,Firm2_1_price,Firm2_2_price,Firm2_3_price,Firm2_4_price,Firm2_5_price,Firm2_1_inventory,Firm2_2_inventory,Firm2_3_inventory,Firm2_4_inventory,Firm2_5_inventory,Firm2_1_workers,Firm2_2_workers,Firm2_3_workers,Firm2_4_workers,Firm2_5_workers,Firm2_1_demand,Firm2_2_demand,Firm2_3_demand,Firm2_4_demand,Firm2_5_demand,Firm2_1_investment,Firm2_2_investment,Firm2_3_investment,Firm2_4_investment,Firm2_5_investment,Firm2_1_investment_demand,Firm2_2_investment_demand,Firm2_3_investment_demand,Firm2_4_investment_demand,Firm2_5_investment_demand,Firm2_1_desired_capital,Firm2_2_desired_capital,Firm2_3_desired_capital,Firm2_4_desired_capital,Firm2_5_desired_capital,Firm2_1_production,Firm2_2_production,Firm2_3_production,Firm2_4_production,Firm2_5_production,Firm2_1_wage_offers,Firm2_2_wage_offers,Firm2_3_wage_offers,Firm2_4_wage_offers,Firm2_5_wage_offers,Worker_1_employed,Worker_2_employed,Worker_3_employed,Worker_4_employed,Worker_5_employed,Worker_6_employed,Worker_7_employed,Worker_8_employed,Worker_9_employed,Worker_10_employed,Worker_1_wage,Worker_2_wage,Worker_3_wage,Worker_4_wage,Worker_5_wage,Worker_6_wage,Worker_7_wage,Worker_8_wage,Worker_9_wage,Worker_10_wage,Worker_1_skills,Worker_2_skills,Worker_3_skills,Worker_4_skills,Worker_5_skills,Worker_6_skills,Worker_7_skills,Worker_8_skills,Worker_9_skills,Worker_10_skills,Worker_1_offers,Worker_2_offers,Worker_3_offers,Worker_4_offers,Worker_5_offers,Worker_6_offers,Worker_7_offers,Worker_8_offers,Worker_9_offers,Worker_10_offers,Worker_1_consumption,Worker_2_consumption,Worker_3_consumption,Worker_4_consumption,Worker_5_consumption,Worker_6_consumption,Worker_7_consumption,Worker_8_consumption,Worker_9_consumption,Worker_10_consumption
0,24.86668172041923,975.7365547789518,11.11111111111111,100,1,0.060885935307808337,970.4669424016761,9,0,0,100.0,3,100,1.1,0.0,2.0,0,10.0,0,0.0,3,1000,1,0.0,0.16548614448899984,0,5.0533631358988265,0,0,5.558699449488709,0.0,3,1000,1,0.0,0.059400444931249824,0,4.651088255788356,0,0,5.116197081367193,0.0,3,1000,1,0.0,0.31986200396742737,0,5.183991658586673,0,0,5.702390824445341,0.0,3,1000,1,0.0,0.33112255889999986,0,5.363673405625845,0,0,5.90004074618843,0.0,3,1000,1,0.0,0.036319176985244506,0,4.614565264519527,0,0,5.07602179097148,0.0,3,True,0.5140371168604924,0.1061520150601,0,0.5,True,0.5,0.1061520150601,0,0.5231115867647552,True,0.5,0.1061520150601,0,0.5123384449325722,True,0.5,0.1061520150601,0,0.5,True,0.5162648658705381,0.1061520150601,0,0.5,True,0.5338361842092402,0.1061520150601,0,0.5,True,0.5,0.1061520150601,0,0.5,True,0.5,0.1061520150601,0,0.11446644110000001,True,0.5,0.1061520150601,0,0.11561110551100001,False,0.5,0.09703725093562657,0,0.10781644506875002
0,24.86668172041923,973.379132730949,12.5,100,1,0.060885935307808337,970.4669424016761,8,0,0,100.0,3,100,1.1,0.0,2.0,0,10.0,0,0.0,3,1000,1,0.0,0.16548614448899984,0,5.0533631358988265,0,0,5.558699449488709,0.0,3,1000,1,0.0,0.059400444931249824,0,4.651088255788356,0,0,5.116197081367193,0.0,3,1000,1,0.0,0.31986200396742737,0,5.183991658586673,0,0,5.702390824445341,0.0,3,1000,1,0.0,0.33112255889999986,0,5.363673405625845,0,0,5.90004074618843,0.0,3,1000,1,0.0,0.036319176985244506,0,4.614565264519527,0,0,5.07602179097148,0.0,3,True,0.5140371168604924,0.1061520150601,0,0.5,True,0.5,0.1061520150601,0,0.5231115867647552,True,0.5,0.1061520150601,0,0.5123384449325722,True,0.5,0.1061520150601,0,0.5,True,0.5162648658705381,0.1061520150601,0,0.5,True,0.5338361842092402,0.1061520150601,0,0.5,True,0.5,0.1061520150601,0,0.5,True,0.5,0.1061520150601,0,0.11446644110000001,False,0.5,0.1061520150601,0,0.11561110551100001,False,0.5,0.09703725093562657,0,0.10781644506875002
0,24.88857234396011,1148.4028042347359,12.5,100,1,0.06096207250410406,1142.7319250917665,9,0,0,100.0,3,100,1.1,0.0,2.0,0,10.0,0,0.0,3,1000,1,0.0,0.16548614448899984,0,5.361200967308206,0,0,5.897321064039027,0.0,3,1000,1,0.0,0.059400444931249824,0,4.657637344444188,0,0,5.123401078888607,0.0,3,1000,1,0.0,0.31986200396742737,0,5.255328628258033,0,0,5.7808614910838365,0.0,3,1000,1,0.0,0.09758812576777987,0,5.045161281164411,0,0,5.549677409280853,0.0,3,1000,1,0.0,0.036319176985244506,0,4.569244122785274,0,0,5.0261685350638015,0.0,3,True,0.5197630946312173,0.107213535210701,0,0.5,True,0.5,0.107213535210701,0,0.5231115867647552,True,0.5004441553039698,0.107213535210701,0,0.5123384449325722,True,0.520837457716625,0.107213535210701,0,0.5,False,0.5086947210587108,0.107213535210701,0,0.5,True,0.545359763956403,0.107213535210701,0,0.5,True,0.5074718323233695,0.107213535210701,0,0.5,True,0.5,0.107213535210701,0,0.11676721656611,True,0.5,0.107213535210701,0,0.11676721656611,False,0.5,0.09655206468094843,0,0.10781644506875002
0,24.88857234396011,1145.4105809879072,12.5,100,1,0.06096207250410406,1142.7319250917665,8,0,0,100.0,3,100,1.1,0.0,2.0,0,10.0,0,0.0,3,1000,1,0.0,0.16548614448899984,0,5.361200967308206,0,0,5.897321064039027,0.0,3,1000,1,0.0,0.059400444931249824,0,4.657637344444188,0,0,5.123401078888607,0.0,3,1000,1,0.0,0.31986200396742737,0,5.255328628258033,0,0,5.7808614910838365,0.0,3,1000,1,0.0,0.09758812576777987,0,5.045161281164411,0,0,5.549677409280853,0.0,3,1000,1,0.0,0.036319176985244506,0,4.569244122785274,0,0,5.0261685350638015,0.0,3,True,0.5197630946312173,0.107213535210701,0,0.5,True,0.5,0.107213535210701,0,0.5231115867647552,True,0.5004441553039698,0.107213535210701,0,0.5123384449325722,True,0.520837457716625,0.107213535210701,0,0.5,False,0.5086947210587108,0.107213535210701,0,0.5,True,0.545359763956403,0.107213535210701,0,0.5,True,0.5074718323233695,0.107213535210701,0,0.5,True,0.5,0.107213535210701,0,0.11676721656611,False,0.5,0.107213535210701,0,0.11676721656611,False,0.5,0.09655206468094843,0,0.10781644506875002
0,25.97864476819771,1330.6293540667762,12.222222222222221,100,1,0.06153856537485443,1325.0637382079176,10,0,0,110.0,4,100,1.1,0.0,2.0,0,10.0,0,0.0,4,1000,1,0.0,0.16548614448899984,0,5.524753164755511,0,0,6.077228481231063,0.0,4,1000,1,0.0,0.059400444931249824,0,5.441818937403882,0,0,5.9860008311442705,0.0,4,1000,1,0.0,0.2136547328183841,0,4.669029373129866,0,0,5.135932310442853,0.0,4,1000,1,0.0,0.09758812576777987,0,5.229980625753117,0,0,5.7529786883284295,0.0,4,1000,1,0.0,0.036319176985244506,0,5.113062667155331,0,0,5.624368933870865,0.0,4,True,0.5427328225660295,0.10828567056280801,0,0.5,True,0.510539852928393,0.10828567056280801,0,0.5231115867647552,True,0.5,0.10828567056280801,0,0.5123384449325722,True,0.5420766473074056,0.10828567056280801,0,0.5,True,0.5,0.10828567056280801,0,0.5,True,0.5484465092421942,0.10828567056280801,0,0.5,True,0.5241970103895763,0.10828567056280801,0,0.5,True,0.5,0.10828567056280801,0,0.11676721656611,True,0.5,0.10828567056280801,0,0.11676721656611,False,0.5,0.09606930435754368,0,0.10620727114904328
0,25.97864476819771,1327.6361868329093,12.222222222222221,100,1,0.06153856537485443,1325.0637382079176,9,0,0,110.0,4,100,1.1,0.0,2.0,0,10.0,0,0.0,4,1000,1,0.0,0.16548614448899984,0,5.524753164755511,0,0,6.077228481231063,0.0,4,1000,1,0.0,0.059400444931249824,0,5.441818937403882,0,0,5.9860008311442705,0.0,4,1000,1,0.0,0.2136547328183841,0,4.669029373129866,0,0,5.135932310442853,0.0,4,1000,1,0.0,0.09758812576777987,0,5.229980625753117,0,0,5.7529786883284295,0.0,4,1000,1,0.0,0.036319176985244506,0,5.113062667155331,0,0,5.624368933870865,0.0,4,True,0.5427328225660295,0.10828567056280801,0,0.5,True,0.510539852928393,0.10828567056280801,0,0.5231115867647552,True,0.5,0.10828567056280801,0,0.5123384449325722,True,0.5420766473074056,0.10828567056280801,0,0.5,True,0.5,0.10828567056280801,0,0.5,True,0.5484465092421942,0.10828567056280801,0,0.5,True,0.5241970103895763,0.10828567056280801,0,0.5,True,0.5,0.10828567056280801,0,0.11676721656611,False,0.5,0.10828567056280801,0,0.11676721656611,False,0.5,0.09606930435754368,0,0.10620727114904328
0,25.267912330774266,1522.395745365484,12.222222222222221,100,1,0.06223990456578131,1516.002962050638,10,0,0,110.0,3,100,1.1,0.0,2.0,0,10.0,0,0.0,3,1000,1,0.0,0.16548614448899984,0,5.390297713041998,0,0,5.9293274843461985,0.0,3,1000,1,0.0,0.059400444931249824,0,5.333394340077515,0,0,5.866733774085267,0.0,3,1000,1,0.0,0.09454049519929528,0,5.0789072950601755,0,0,5.5867980245661935,0.0,3,1000,1,0.0,0.09758812576777987,0,4.690463776438081,0,0,5.1595101540818895,0.0,3,1000,1,0.0,0.036319176985244506,0,4.774849206156494,0,0,5.252334126772144,0.0,3,True,0.5180672806899476,0.10936852726843609,0,0.5,True,0.5,0.10936852726843609,0,0.5231115867647552,True,0.5034846096433955,0.10936852726843609,0,0.5123384449325722,True,0.5225486681098458,0.10936852726843609,0,0.5,True,0.5159259671097739,0.10936852726843609,0,0.5,True,0.5750801993406642,0.10936852726843609,0,0.5,True,0.5312263130978486,0.10936852726843609,0,0.5,True,0.5,0.10936852726843609,0,0.11911423761908882,True,0.5,0.10936852726843609,0,0.11676721656611,False,0.5,0.09558895783575597,0,0.10620727114904328
0,25.267912330774266,1518.4562964380104,12.222222222222221,100,1,0.06223990456578131,1516.002962050638,9,0,0,110.0,3,100,1.1,0.0,2.0,0,10.0,0,0.0,3,1000,1,0.0,0.16548614448899984,0,5.390297713041998,0,0,5.9293274843461985,0.0,3,1000,1,0.0,0.059400444931249824,0,5.333394340077515,0,0,5.866733774085267,0.0,3,1000,1,0.0,0.09454049519929528,0,5.0789072950601755,0,0,5.5867980245661935,0.0,3,1000,1,0.0,0.09758812576777987,0,4.690463776438081,0,0,5.1595101540818895,0.0,3,1000,1,0.0,0.036319176985244506,0,4.774849206156494,0,0,5.252334126772144,0.0,3,True,0.5180672806899476,0.10936852726843609,0,0.5,True,0.5,0.10936852726843609,0,0.5231115867647552,True,0.5034846096433955,0.10936852726843609,0,0.5123384449325722,True,0.5225486681098458,0.10936852726843609,0,0.5,True,0.5159259671097739,0.10936852726843609,0,0.5,True,0.5750801993406642,0.10936852726843609,0,0.5,True,0.5312263130978486,0.10936852726843609,0,0.5,True,0.5,0.10936852726843609,0,0.11911423761908882,False,0.5,0.10936852726843609,0,0.11676721656611,False,0.5,0.09558895783575597,0,0.10620727114904328
0,25.319695368190978,1713.3207030455367,12.222222222222221,100,1,0.062430120068016653,1706.9129908068207,10,0,0,110.0,3,100,1.1,0.0,2.0,0,10.0,0,0.0,3,1000,1,0.0,0.04518076449372013,0,4.735316235070946,0,0,5.208847858578041,0.0,3,1000,1,0.0,0.059400444931249824,0,5.346834121058438,0,0,5.881517533164282,0.0,3,1000,1,0.0,0.09454049519929528,0,5.030377481665161,0,0,5.533415229831677,0.0,3,1000,1,0.0,0.09758812576777987,0,5.1485486437006935,0,0,5.663403508070763,0.0,3,1000,1,0.0,0.036319176985244506,0,5.058618886695739,0,0,5.564480775365314,0.0,3,True,0.5008710963266305,0.11046221254112044,0,0.5,True,0.5,0.11046221254112044,0,0.5231115867647552,True,0.5,0.11046221254112044,0,0.5123384449325722,True,0.5258531941244644,0.11046221254112044,0,0.5,True,0.5,0.11046221254112044,0,0.5,True,0.5649897733739578,0.11046221254112044,0,0.5,True,0.5074179995013427,0.11046221254112044,0,0.5,True,0.5,0.11046221254112044,0,0.12030537999527971,True,0.5,0.11046221254112044,0,0.11676721656611,False,0.5,0.09511101304657718,0,0.10620727114904328
0,25.319695368190978,1709.246019814198,12.222222222222221,100,1,0.062430120068016653,1706.9129908068207,9,0,0,110.0,3,100,1.1,0.0,2.0,0,10.0,0,0.0,3,1000,1,0.0,0.04518076449372013,0,4.735316235070946,0,0,5.208847858578041,0.0,3,1000,1,0.0,0.059400444931249824,0,5.346834121058438,0,0,5.881517533164282,0.0,3,1000,1,0.0,0.09454049519929528,0,5.030377481665161,0,0,5.533415229831677,0.0,3,1000,1,0.0,0.09758812576777987,0,5.1485486437006935,0,0,5.663403508070763,0.0,3,1000,1,0.0,0.036319176985244506,0,5.058618886695739,0,0,5.564480775365314,0.0,3,True,0.5008710963266305,0.11046221254112044,0,0.5,True,0.5,0.11046221254112044,0,0.5231115867647552,True,0.5,0.11046221254112044,0,0.5123384449325722,True,0.5258531941244644,0.11046221254112044,0,0.5,True,0.5,0.11046221254112044,0,0.5,True,0.5649897733739578,0.11046221254112044,0,0.5,True,0.5074179995013427,0.11046221254112044,0,0.5,True,0.5,0.11046221254112044,0,0.12030537999527971,False,0.5,0.11046221254112044,0,0.11676721656611,False,0.5,0.09511101304657718,0,0.10620727114904328
